기업명,직무명,담당업무,필요역량
한화,영업/제휴,"영업 마케팅, 개인 영업 관리","2026년 2월 졸업 예정자 또는 기졸업자, 2025년 7-8월 인턴 실습 후 2026년 1월 입사 가능자, 병역 필 또는 면제자, 해외여행에 결격사유가 없는 자, 국가 등록 장애인 및 국가 보훈 대상자 우대"
한화,금융/재무,"현장 원가전표 검토 및 승인, 정기지불 및 현장직 퇴직금 지불, 기타 사무 보조 및 업무 관리","고졸 이상, 건설 회계 업무 경력 보유자, 재무 관련 자격증 보유자, 엑셀 활용 능력 우수자, SAP 프로그램 사용 경험자"
한화,기획/경영,"매출/매입 세금계산서 발행 및 관리, 사업부 내 기타 업무, 자료 정리 및 엑셀 문서 작업","세금계산서 발행 관련 업무 경험자, 회계 관련 모듈 경험자, 엑셀 등 컴퓨터 활용 능력 보유자, 회계 관련 업무 유경험자, 해외 여행에 결격사유가 없으신 분, 남성일 경우 방산 보안 정책상 적합한 분"
한화,생산관리/품질관리,"산업안전보건법 및 중대재해처벌법 대응, 관계 법령 이해, 고객사 현장 안전 관리, 고객사 안전환경 평가 담당, 사업장 안전/보건 관리 및 기획, 안전보건경영 시스템 유지","4년제 대졸자 이상, 산업안전기사 자격증 보유 (우대), 해외여행에 결격 사유가 없는 자, 현장 안전관리 출장 지원 가능자, 안전 관련 기초 지식 보유자, 산업안전기사 및 기타 안전/보건 관련 자격증 보유자 우대, CAD 사용 가능자, 운전 가능자"
한화,생산관리/품질관리,"장갑차, 발사대, 발사관 등 방산장비 품질검사, 자주포, 탄약운반차 등 방산장비 품질검사, 자주포, 탄약운반차 등 방산장비 양산/창정비 사업 조립","25년 5월 입사 가능자, 남성의 경우 병역 마침 또는 면제, 해외 여행 결격 사유 없음, 1종 대형 운전면허 또는 1종 특수 면허 보유자, 직무 관련 국가기술자격증 보유자, 지원 직무 분야 유경험자"
한화,서비스/고객지원,"사우나, 파우더 비품 관리, 고객 응대 및 서비스","전문대졸 이상, 휘트니스 관련 경력 무관, 관련 업무 경력자 우대, 일본어 가능자 우대"
한화,서비스/고객지원,객실 인스펙션 전반 업무 수행,"스케줄 근무 가능자, 서비스 마인드 소유자, 관련 직무 유경험자, 근거리 거주자, 국가 유공자, 보훈 대상자, 해외 여행에 결격 사유가 없는 자"
한화,인사/총무,"급여 업무 전반, 급여 및 퇴직금 계산, 4대 보험 납부 및 신고, 팀 내 문서 관리 및 업무 지원, 각종 협회비 및 기부금 처리, 예산 관리 및 각종 전표 처리, 내방객 및 전화 응대","실무 경력을 최소 1년 이상 보유, 관련 자격증 보유 시 우대"
한화, 엔지니어링,"명업조직 활동 관리 및 판매역량 강화, 교육 지원, 거래처 및 계약 관리","통계/수학 전공자, 공학(이공)계열 전공자, 관련 자격증 보유자, 해외 대학교 졸업(예정) 필수, 영어 회화 우수"
한화,생산관리/품질관리,"원료의약품 인허가 업무, 의약품 문서 작성, 품질 관련 인증서 관리, 인허가 관련 규정 및 법규 모니터링, 기타 품질보증 관련 업무","4년제 대학교 졸업 또는 동등한 외국 학위 소지자, 의약품 관련 문서 작성 경험, 화학, 화공, 유기합성, 약학, 생명과학, 이공계 계열 관련 전공, 원료의약품 업무 유경험자, 영어 능통자, 국가유공자 및 보훈대상자, 등록장애인"
한화,생산관리/품질관리,품질 보증 인턴,"4년제 대학교 졸업 예정자 또는 동등한 외국 대학교 학위 소지자, 화학, 화공, 유기합성, 약학, 이공계 계열 전공자, 관련 업무 유경험자, 영어 능통자, 국가유공자, 등록 장애인"
한화,미디어/홍보,"언론 홍보 대응 및 홍보 기획 업무, 관리 및 제작 및 홈페이지 관리, 로보틱스 글로벌 시장 트렌드 조사","학사 이상 (전공 무관), 마케팅 기획 유관 경력 3년 이상, 영어 능력 우수자, 온라인 마케팅 및 언론 홍보 업무 경력 혹은 마케팅 기획 유경험자, 협동 로봇, 산업용 로봇 분야 업무 및 직종 유경험자, 디자인 툴 사용 능숙, 국내외 전시회 대응 및 대리점 행사 지원 유경험자, 즉시 출근 가능자"
한화,영업/제휴,"보험계약 체결에 따른 업무 지원, 보험계약 관리 및 사무업무 수행, 지점 총무 업무","금융/보험 관련 자격증 보유자, 본인 연고지 근무 희망자, 국가보훈대상자 및 장애인"
한화,영업/제휴,"보험계약 체결에 따른 업무 지원, 보험계약 관리 및 사무업무 수행, 지점 총무 업무","금융/보험 관련 자격증 보유자, 본인 연고지 근무 희망자, 국가보훈대상자 및 장애인"
한화,개발,"계열사업무 시스템 개발 및 운영, 계열사 시스템 개발 및 운영, 네트워크 및 시스템 인프라 구축 및 운영, 데이터베이스 구축 및 관리 운영, 보안 시스템 기획 및 구축, 보안 솔루션 개발, 신속한 침입 탐지/대응","전공 무관, 프로그래밍 언어를 활용한 개발 경험 보유, 관련 자격 사항 보유, 시스템 보안, 네트워크 보안, 물리 보안 등 관련 지식 보유, 정보보호 관련 석사학위 소지자, 보안 모의 해킹 및 침해 대응 지식 보유자, 정보보안기사 등 관련 자격증 보유"
한화,기획/경영,"교대 근무, 석유화학 공정관리","고졸 이상, 직무 관련 자격증 2개 이상 보유, 화학/화공 계열 전공 우대, 유관 업무 경력자 우대, 군필 또는 군 면제자, 고소/밀폐 작업 가능자, 해외 여행 결격 사유 없음, 국가 보훈 대상자 우대, 장애인 우대, 2025년 5월 중 입사 가능"
한화,기획/경영,"우주산업 동향 분석 및 전략 수립, 사업 기획/검토, 전략 기획 리더 역할","전자공학, 항공우주공학, 우주시스템공학, 기계공학, 기술경영 등 관련 전공 학사 이상, 전략 기획 수립 5년 이상 실무 경험, 영어 회화 가능자, 위성 사업 전략 기획 경험자 우대, 위성 사업 기업 투자 및 정책 기획 경험자 우대"
한화,생산관리/품질관리,"태양광 셀 생산계획 최적화 및 원가 관리, 불량 가동률 개선, 공정 불량 분석 및 최적화, 장비 성능 유지 향상, 유틸리티 설비 운영 및 유지보수, 원자재 수급 재고 관리, 수출입 및 내륙운송 입찰 관리, 품질 및 출하 보증 관리, 결산 및 회계 관리, 데이터 분석 및 시스템 운영, 재료공정 개발, 인증 및 시험 진행, 소재 선행 평가 수행","학사 이상, 생산계획 및 제조공정 최적화 이해, 데이터 분석 역량, 문제 해결 능력, 중국어 회화 역량, 공정 개선 이해, 태양전지 주요 공정 이해, 품질 관리 이해, 회계 원리 이해, 비즈니스 영어 회화 역량, 관련 전공"
한화,기획/경영,"선박 제품 기본 계획 및 영업/초기 설계, 제품 구매 문서 작성, 기본 성능 계산, 구조 해석, 배치도 작성, 계약 기술 업무 지원, 제안서 및 기술 계약 문건 작성, 친환경 선박 및 기술 개발, 대외 프로모션, 선형 및 추진기 개발, 전기/전자/통신/제어 시스템 기본 설계, 기계 장비/배관 배치 설계, 기관실 및 선실 관련 상세 설계 및 생산 설계, 배관 응력 해석 및 구조 해석, 시운전 업무 지원, 품질 요구 사항 검토 및 검사 절차서 작성, 계약 관리, 고객 관리 및 선주 지원 업무","공학계열 전공 (조선해양공학, 기계공학, 전기전자공학 등), 기사 자격증 보유자 우대, 전산 유체 역학, 실험 유체 역학, 저항 추진 경험 우대, 해외여행 결격 사유 없음, 조선해양공학, 기계공학, 냉동공조공학, 화학공학, 재료공학, 건축공학, 전기전자공학 전공, 조선/기계 분야 기사 자격, 산업안전기사, 소방설비기사 자격, 영어 능력 보유자, 인사 관련 업무 수행 경험 (인턴 등)"
한화,": 엔지니어링  
전기/전자: 엔지니어링  
컴퓨터공학: 개발  
화학/화학공학: 연구개발  
재료/소재공학: 연구개발  
구매: 기획/경영  
사업관리: 기획/경영  
재무: 금융/재무  
경영관리: 기획/경영  
방산원가: 금융/재무  
인사: 인사/총무  
총무: 인사/총무  
안전/환경/보건: 생산관리/품질관리  ","제조/생산기술, 품질, 구매, 사업관리, 재무, 경영관리, 방산원가, 인사, 총무, 안전/환경/보건","석사 학위 소지자 또는 2025년 8월 석사 졸업 예정자, 남성의 경우 병역을 마쳤거나 면제인 분, 해외여행에 결격사유가 없으신 분, 공인어학성적 보유자"
한화,": 인사/총무  
2. 채용: 인사/총무  
3. 세무업무: 금융/재무  
4. 회계 감사: 금융/재무  
5. 디지털/아날로그 회로 설계: 엔지니어링  
6. 영상/음성/신호/데이터 처리: 데이터  
7. 인공지능 보안/서버 소프트웨어 개발: 개발  
8. 서보 제어 전력전자 개발: 엔지니어링  

직무명: 인사/총무, 금융/재무, 엔지니어링, 데이터, 개발","인사 관리, 채용 업무, 월/분기/연결산업무, 부기세 및 법인세 세무업무, 회계 감사 대응, 디지털/아날로그 회로 설계 및 시험/운용 정비 및 개발, 영상/음성/신호/데이터 처리 및 개발, 인공지능 보안/서버 소프트웨어 개발, 서보 제어 전력전자 및 전원장치 개발","4년제 대학 학사 및 석사 학위 소지자, 상경계열 전공자, 문서 작성 및 오피스 활용 능력 우수자, 원활한 커뮤니케이션 역량, 어학 자격 보유자 (TOEIC 800점 또는 TEPS 600점 이상), 영어 회화 능통자, 전자/전파/컴퓨터 항공/전력 제어 계열 전공자, 기계/항공우주 관련 계열 전공자, 전기전자/전력전자 관련 계열 전공자, 회로 해석 및 전자파 해석 사용 경험자, 프로그래밍 가능자, 운영체제 활용 가능자, 전공 관련 실무 경험자"
한화,엔지니어링,"선박 엔진 영업, 장기 계약 관리, 프로젝트 관리","관련 전공 학사 이상, 영어 또는 중국어 우수자, 외국어 능력 우수자, 해외 여행 결격 사유 없음, 남자의 경우 병역 필 또는 면제자, 선박 엔진 영업 경험, 제어/전기/전자 계열 관련 경험, 국내/해외 프로젝트 관리 경험"
한화,영업/제휴,"엔진 프로모션 및 수주 영업, 국내/해외 계약 프로젝트 관리, 공급 사양 협의 및 고객 기술 지원, 선박 엔진 영업, 장기 계약, 전략 상품 개발 및 견적 업무, 고객 기술 협의 및 지원, 선박 엔진 구조/구동/배관/의장 부품 설계, 기술사 및 조선소 기술 협의, 건설 및 공사업체 안전 관리, 안전 보건 시설 확인 및 현장 점검, 위험성 평가 및 유해 위험 기계 기구 관리, 엔진 커미셔닝 및 트러블 슈팅, 선박용 엔진 품질 검사, 품질 문제 발생 원인 분석 및 대응, 선박용 엔진 부품 구매, 공급처 다원화 및 원가 관리, 협력업체 납기 관리","해외여행에 결격 사유가 없는 자, 국내외 학사 이상 학위 소지자 또는 2025년 8월 졸업 예정자, 기계, 조선, 전기, 전자 계열 전공, 영어 또는 중국어 우수자, 산업안전기사 자격증 보유자, 30세 이상 유경험자, 등록 장애인 및 국가 보훈 대상자 우대"
한화,"지니어 (기계) : 엔지니어링
- 사업개발 : 기획/경영
- 재무 : 금융/재무","공정 운영 (발전소 운영 관리, 공무), 사업 계획 및 사업 전략 수립, 자금 조달/운용, 관리 회계","기계 전공, 이공계 전공, 상경계열 전공자, 유관 기사 자격 보유자 (화공기사, 기계(공조냉동, 일반, 건설기계), 소방설비기사, 에너지관리기사 등), 영어 우수자, 전력시장에 대한 이해 보유자, 유관 자격증 보유자 (전기기사, 전기공사기사 등), 전문 자격 보유자 (CPA, 세무사)"
한화,미디어/홍보,키오스크 체크인/아웃 안내 등 지원,"관련 학과 및 전공자, 동종업계 근무 경력자 우대, 서비스 마인드 우수자, 국가 유공자 및 보훈대상자 등 취업보호대상자, 해외 여행에 결격 사유가 없는 자"
한화,서비스/고객지원,"투숙객 체크인 및 체크아웃, 고객 정보 전달, 환전 업무","영어 회화 능통자, 3교대 근무 가능자, 서비스 마인드 보유, 제2외국어 가능자 우대, 관련 업무 경험자 우대"
한화,영업/제휴,"데이터 취합, 예산 관리, 계약서 관리, 퍼쇄몰 관리, 업무 지원","63세 이하, 병역 필 또는 면제자, 외국어 우수자 및 모집 분야 경험자 우대, 취업보호 대상자 우대"
한화,금융/재무,"조달 및 신용평가등급 관리, 해외 프로젝트 재무 검토 및 신규사업 재무 지원, 전사 자금 수지 및 환 리스크 관리, 외국환 신고, 회계 결산 및 회계 감사 대응, 부가세 및 원천세 세금 신고, 관리 자회사 결산 지원 및 실적 관리","경영학, 경제학, 회계학 학사 이상, 2025년 6~7월 입사 가능자, 군필 또는 군 면제자, 해외여행에 결격 사유가 없는 자, 영어 능력 우수자"
한화,금융/재무,"관련 법령에 의한 공시 업무 전반, 이사회, 위원회 및 주주총회 운영, 공정거래법 및 기업집단 관련 이슈 대응, 606108066 개선 및 외부 평가 대응, 상법, 자본시장법 등 관련 법규 및 규정 개정 동향 파악, 기타 주식사무 및 사외이사 업무 지원","상장회사 공시 및 이사회 경력 3년 이상, 공정거래위원회 기업집단 업무 유경험자, 금융회사 경력 우대, 공시전문인 자격 보유 우대, 비즈니스 영어 가능자 우대"
